uvig_334996	MGYG000002517_1	89.028	5815	577	41	45343	51118	3275771	3269979	0.0	7147
uvig_334996	MGYG000002517_1	88.784	2327	254	7	52680	55002	3267909	3265586	0.0	2844
uvig_334996	MGYG000002517_1	95.267	1479	70	0	67379	68857	2908735	2907257	0.0	2344
uvig_334996	MGYG000002517_1	90.948	696	63	0	64157	64852	2913854	2913159	0.0	937
uvig_334996	MGYG000002517_1	73.077	390	95	10	1219	1603	2357785	2357401	1.47e-27	130
uvig_334996	MGYG000000271_33	82.380	4058	678	30	47023	51060	13262	9222	0.0	3498
uvig_334996	MGYG000000271_33	86.141	2612	350	10	52663	55268	6876	4271	0.0	2808
uvig_334996	MGYG000000271_33	88.283	367	30	2	62219	62585	4272	3919	4.64e-117	427
uvig_334996	MGYG000000271_33	91.349	289	22	2	44925	45210	13914	13626	1.69e-106	392
uvig_334996	MGYG000000271_33	94.697	132	7	0	46497	46628	13448	13317	2.37e-50	206
uvig_334996	MGYG000000271_33	93.233	133	9	0	45337	45469	13648	13516	1.42e-47	196
uvig_334996	MGYG000000076_21	95.064	1479	73	0	67379	68857	43503	42025	0.0	2327
uvig_334996	MGYG000000076_21	91.582	689	58	0	64153	64841	47238	46550	0.0	952
uvig_334996	MGYG000000245_22	94.456	1479	82	0	67379	68857	38588	37110	0.0	2278
uvig_334996	MGYG000000245_22	90.883	702	64	0	64151	64852	45399	44698	0.0	942
uvig_334996	MGYG000000076_22	98.286	992	17	0	60467	61458	1071	80	0.0	1738
uvig_334996	MGYG000000076_22	94.074	270	14	2	44738	45006	3377	3109	1.68e-111	409
uvig_334996	MGYG000000076_64	96.552	957	33	0	61615	62571	4915	3959	0.0	1585
uvig_334996	MGYG000004719_17	76.122	2006	400	63	1219	3172	52302	54280	0.0	977
uvig_334996	MGYG000004719_17	80.583	103	17	2	19	121	51053	51152	1.94e-11	76.8
uvig_334996	MGYG000000076_13	90.206	194	15	4	43412	43603	109802	109611	1.08e-63	250
uvig_334996	MGYG000000076_13	87.879	99	12	0	44660	44758	109121	109023	1.14e-23	117
uvig_334996	MGYG000000076_13	84.874	119	13	3	64062	64176	109893	109776	4.10e-23	115
uvig_334996	MGYG000000546_155	90.761	184	17	0	43419	43602	314	497	1.39e-62	246
uvig_334996	MGYG000000389_8	91.597	119	10	0	64152	64270	130829	130947	4.02e-38	165
uvig_334996	MGYG000000271_12	91.000	100	9	0	64062	64161	17051	17150	3.15e-29	135
uvig_334996	MGYG000000076_20	96.774	31	1	0	12094	12124	70001	69971	3.26e-04	52.8
uvig_333967	MGYG000000076_16	97.738	8266	186	1	14887	23152	94542	102806	0.0	14227
uvig_333967	MGYG000000076_16	97.768	4660	102	2	282	4940	86549	91207	0.0	8028
uvig_333967	MGYG000000076_16	99.216	3572	28	0	23928	27499	105473	109044	0.0	6442
uvig_333967	MGYG000000076_16	94.639	1772	84	6	11448	13208	91294	93065	0.0	2736
uvig_333967	MGYG000000076_16	98.459	1428	19	3	13496	14921	93062	94488	0.0	2512
uvig_333967	MGYG000000076_16	90.000	200	20	0	108213	108412	109009	109208	2.82e-66	259
uvig_333967	MGYG000000076_16	83.333	186	29	2	13292	13476	70797	70613	1.36e-39	171
