ivig_2065	MGYG000002445_9	99.546	2643	12	0	2502	5144	1	2643	0.0	4830
uvig_417742	MGYG000002445_3	98.728	18716	214	19	80724	99431	98564	79865	0.0	33222
uvig_311200	MGYG000002445_4	98.320	11785	193	5	57040	68822	30119	41900	0.0	20661
uvig_255432	MGYG000002445_2	99.673	20193	59	3	36896	57082	605927	585736	0.0	36917
uvig_299095	MGYG000001367_3	99.911	14536	3	1	48700	63235	93085	107610	0.0	26762
uvig_159024	MGYG000002483_16	99.035	15132	133	11	3059	18184	30393	15269	0.0	27122
uvig_431173	MGYG000002445_5	99.322	13579	91	1	63254	76832	162925	149348	0.0	24565
uvig_293316	MGYG000002445_6	98.761	8151	100	1	61062	69211	77971	86121	0.0	14491
uvig_254322	MGYG000002445_1	97.891	9864	180	16	1	9860	1079540	1069701	0.0	17038
uvig_289292	MGYG000002483_30	86.131	137	16	3	48481	48616	64718	64584	2.20e-32	145
uvig_311881	MGYG000002445_2	98.888	13581	146	2	70217	83793	629443	615864	0.0	24238
uvig_236088	MGYG000002445_8	98.664	4567	60	1	1	4566	5294	728	0.0	8094
ivig_1973	MGYG000002445_1	98.132	13757	229	11	1535	15274	659393	645648	0.0	23955
uvig_217328	MGYG000002445_2	99.120	7837	69	0	1	7837	632434	624598	0.0	14091
uvig_460329	MGYG000002445_3	97.754	6902	139	4	6863	13752	402294	395397	0.0	11873
uvig_434195	MGYG000002445_7	98.735	7116	85	4	13860	20972	25103	32216	0.0	12637
uvig_246527	MGYG000002445_2	98.891	4330	46	2	33642	37971	77214	81541	0.0	7729
uvig_244007	MGYG000002445_1	98.398	4932	77	2	28870	33799	725089	730020	0.0	8669
uvig_453885	MGYG000002445_6	99.077	4007	36	1	45380	49385	139492	135486	0.0	7193
uvig_135466	MGYG000001617_5	78.576	1503	280	36	7917	9395	86204	87688	0.0	953
uvig_115946	MGYG000002445_2	95.545	1504	63	4	44046	45547	288269	289770	0.0	2403
uvig_226928	MGYG000002445_4	99.811	8467	16	0	24022	32488	240133	231667	0.0	15548
uvig_294174	MGYG000002445_1	98.917	12737	138	0	20259	32995	580813	568077	0.0	22757
uvig_225452	MGYG000002445_1	99.244	9261	70	0	5	9265	517468	526728	0.0	16715
uvig_335767	MGYG000002483_16	95.996	15133	549	28	15178	30261	15269	30393	0.0	24535
uvig_227340	MGYG000002445_11	97.368	266	7	0	7778	8043	1063	1328	3.44e-125	453
uvig_221243	MGYG000002483_16	77.578	3733	757	63	11826	15515	277208	280903	0.0	2183
ivig_1864	MGYG000002445_3	98.724	12378	149	6	58266	70642	216090	203721	0.0	21974
uvig_138531	MGYG000002445_1	98.514	15011	211	8	1	15006	621547	636550	0.0	26474
uvig_455058	MGYG000002445_1	98.572	7423	88	5	1	7421	769814	762408	0.0	13104
ivig_1940	MGYG000002445_3	99.678	4658	15	0	1	4658	415315	419972	0.0	8519
uvig_289283	MGYG000002445_1	99.101	13130	101	3	11336	24465	1038757	1051869	0.0	23577
uvig_71337	MGYG000002445_1	99.127	15692	126	1	31167	46847	23684	7993	0.0	28208
uvig_137940	MGYG000002445_1	99.075	8434	76	2	39987	48419	1026367	1017935	0.0	15141
uvig_309646	MGYG000002445_5	99.603	5541	21	1	12188	17728	170978	176517	0.0	10109
uvig_133645	MGYG000002445_1	99.277	8155	59	0	35991	44145	100585	108739	0.0	14733
uvig_382709	MGYG000002445_2	91.579	285	23	1	3	286	694256	693972	2.36e-107	392
uvig_53669	MGYG000001367_4	73.572	753	172	21	17203	17942	439100	438362	2.68e-68	263
