uvig_159360	MGYG000000251_18	96.574	30185	952	57	1	30135	30205	53	0.0	49938
uvig_261210	MGYG000003676_275	96.230	7507	234	13	72628	80088	7504	1	0.0	12249
uvig_494327	MGYG000000251_20	98.974	6140	60	2	52011	58147	38675	44814	0.0	10986
uvig_528707	MGYG000000251_22	99.699	4988	15	0	4	4991	23119	28106	0.0	9129
uvig_500543	MGYG000000251_2	98.643	11642	141	6	3	11642	421	12047	0.0	20607
uvig_17336	MGYG000000251_5	98.669	4883	65	0	1	4883	146894	142012	0.0	8658
uvig_325016	MGYG000000251_12	96.514	22865	762	26	60065	82911	4142	26989	0.0	37776
uvig_206522	MGYG000000251_7	98.597	14750	205	2	73759	88508	28897	14150	0.0	26090
ivig_1905	MGYG000000251_2	99.243	6210	39	4	17603	23805	234809	241017	0.0	11201
uvig_145092	MGYG000003676_222	90.221	317	30	1	9145	9460	1036	1352	3.00e-113	412
uvig_146982	MGYG000000251_1	98.404	6142	93	4	25713	31851	832536	826397	0.0	10794
uvig_453227	MGYG000000251_5	92.733	8325	551	44	52799	61096	99805	91508	0.0	11972
uvig_159365	MGYG000000251_10	99.443	10410	52	5	41956	52361	78025	67618	0.0	18897
uvig_46195	MGYG000000251_3	99.188	5171	42	0	36538	41708	165913	160743	0.0	9317
uvig_289420	MGYG000000251_1	99.494	11466	58	0	25428	36893	726784	715319	0.0	20853
uvig_181753	MGYG000000251_17	98.522	5276	77	1	105	5380	21308	26582	0.0	9310
uvig_202477	MGYG000000251_1	98.262	5638	95	3	1	5637	600945	595310	0.0	9865
uvig_391702	MGYG000000251_15	97.351	7701	185	5	22538	30238	27375	35056	0.0	13073
uvig_402991	MGYG000000251_13	98.500	2866	28	1	13339	16189	15352	18217	0.0	5040
uvig_401104	MGYG000000251_7	99.664	13382	45	0	71491	84872	423	13804	0.0	24463
uvig_149445	MGYG000000251_16	98.692	2828	36	1	39362	42189	68544	65718	0.0	5016
uvig_452937	MGYG000000251_7	99.411	7473	41	2	1	7473	21597	14128	0.0	13553
uvig_555702	MGYG000003676_108	96.239	3988	150	0	8836	12823	3354	7341	0.0	6534
uvig_206967	MGYG000000251_14	98.618	1375	18	1	34336	35710	73349	71976	0.0	2433
uvig_246356	MGYG000000251_12	98.408	24817	378	12	56479	81290	318	25122	0.0	43624
uvig_285165	MGYG000000251_10	98.529	21889	314	8	49289	71172	78859	100744	0.0	38631
uvig_398977	MGYG000000251_1	99.761	2507	6	0	21339	23845	585919	588425	0.0	4597
uvig_462648	MGYG000000251_1	94.491	3231	168	9	1	3226	84923	88148	0.0	4972
uvig_188734	MGYG000000251_11	92.952	4143	291	1	1253	5395	81014	76873	0.0	6032
uvig_439468	MGYG000000251_1	97.257	3135	85	1	578	3711	229312	232446	0.0	5312
uvig_564293	MGYG000000251_16	99.700	1664	4	1	88	1751	1	1663	0.0	3044
ivig_334	MGYG000000251_2	89.063	5221	565	6	73720	78936	201771	206989	0.0	6473
uvig_150971	MGYG000000251_1	99.570	10227	44	0	36222	46448	390636	400862	0.0	18643
uvig_397665	MGYG000000251_1	87.709	3645	376	41	18372	21992	405554	409150	0.0	4183
uvig_371332	MGYG000000251_4	98.489	4302	65	0	8764	13065	7599	11900	0.0	7585
uvig_12908	MGYG000000251_1	80.229	1310	205	38	1715	3010	114812	116081	0.0	935
ivig_2065	MGYG000000251_1	88.419	2910	288	43	2244	5129	116082	113198	0.0	3461
uvig_417742	MGYG000003676_108	74.226	2293	487	90	98838	101084	7563	9797	0.0	865
uvig_293287	MGYG000002835_5	96.970	33	1	0	73338	73370	21610	21642	1.10e-05	56.5
uvig_45508	MGYG000002835_54	75.616	730	166	10	37762	38485	7013	6290	1.08e-94	351
uvig_83128	MGYG000004233_53	80.102	196	35	4	45383	45576	13358	13551	3.79e-32	143
uvig_144832	MGYG000000251_6	81.463	2816	462	41	70493	73279	171699	174483	0.0	2254
uvig_142179	MGYG000000251_1	79.875	1595	232	54	577	2136	112568	111028	0.0	1085
uvig_255432	MGYG000004233_6	81.202	1165	207	12	957	2115	49628	48470	0.0	928
