uvig_437397	MGYG000000205_3	98.434	13602	210	2	1087	14688	9350	22948	0.0	23935
uvig_14281	MGYG000000205_6	95.617	19600	845	11	68100	87691	113557	93964	0.0	31423
uvig_572239	MGYG000000205_6	95.780	19479	816	5	42720	62195	113557	94082	0.0	31412
ivig_2073	MGYG000000233_24	97.632	18075	408	14	152936	171001	10745	28808	0.0	30989
uvig_456124	MGYG000000205_13	98.189	8612	138	12	2756	11361	24685	33284	0.0	15023
uvig_242621	MGYG000000233_24	99.010	16769	156	5	95720	112485	12050	28811	0.0	30038
uvig_479497	MGYG000000255_8	97.611	8665	183	4	1	8642	42500	51163	0.0	14833
uvig_282409	MGYG000000205_2	97.762	11347	243	8	37741	49083	210376	221715	0.0	19536
uvig_470920	MGYG000000205_1	98.312	9773	156	8	105376	115144	172227	162460	0.0	17125
uvig_337451	MGYG000000205_30	96.411	5266	187	2	1	5265	20330	25594	0.0	8676
uvig_55246	MGYG000000233_9	97.987	6458	124	2	38709	45160	130572	137029	0.0	11201
uvig_392738	MGYG000000205_54	99.191	1731	9	5	4878	6605	1713	3441	0.0	3114
uvig_454250	MGYG000000205_1	98.545	6116	88	1	7912	14027	258911	252797	0.0	10800
uvig_145006	MGYG000000205_17	97.781	7212	138	14	3138	10338	19420	12220	0.0	12412
uvig_432243	MGYG000000205_26	89.659	16981	1633	101	39287	56209	4192	21107	0.0	21516
uvig_84039	MGYG000000205_6	94.934	18396	920	6	44552	62938	112355	93963	0.0	28797
uvig_309064	MGYG000000205_13	98.905	7582	68	1	32426	40007	90566	83000	0.0	13527
uvig_131665	MGYG000000233_11	99.915	4732	4	0	1	4732	85580	80849	0.0	8717
uvig_225144	MGYG000000205_3	99.851	6731	10	0	1	6731	145047	138317	0.0	12375
uvig_239295	MGYG000000205_6	88.954	23438	2473	84	31495	54870	103037	126420	0.0	28832
uvig_242279	MGYG000004582_12	94.053	454	19	3	3982	4427	5533	5986	0.0	682
uvig_245662	MGYG000000255_3	98.266	5134	81	4	33200	38326	26058	20926	0.0	8981
uvig_246557	MGYG000000087_35	96.837	17422	538	7	5392	22803	19278	1860	0.0	29108
uvig_252011	MGYG000000233_25	99.976	12592	3	0	1	12592	13564	973	0.0	23237
uvig_397879	MGYG000000205_16	99.174	1090	9	0	24076	25165	88110	89199	0.0	1964
uvig_397665	MGYG000001199_40	87.390	5131	572	46	18765	23842	20294	25402	0.0	5821
uvig_87939	MGYG000000205_5	99.581	3100	13	0	24101	27200	95000	98099	0.0	5653
uvig_251833	MGYG000000233_5	96.762	2563	79	3	67991	70550	88447	85886	0.0	4270
uvig_326728	MGYG000000233_10	100.000	4174	0	0	1	4174	112351	116524	0.0	7709
uvig_239308	MGYG000000233_10	99.443	6997	39	0	10491	17487	134643	127647	0.0	12706
uvig_432361	MGYG000000255_35	90.068	292	27	2	95819	96109	6784	6494	4.85e-102	377
uvig_436502	MGYG000000087_10	95.282	2501	116	2	6741	9239	25108	27608	0.0	3964
uvig_201398	MGYG000000255_3	94.546	1962	103	3	2835	4794	11223	9264	0.0	3027
uvig_175880	MGYG000000255_41	99.261	2164	16	0	1	2164	5560	7723	0.0	3908
uvig_208824	MGYG000000087_7	97.467	2527	61	3	14577	17101	89418	91943	0.0	4309
uvig_240288	MGYG000000087_7	75.937	3657	810	65	71005	74627	98233	101853	0.0	1814
uvig_185605	MGYG000000255_9	97.463	4099	102	2	65314	69412	16940	21036	0.0	6992
uvig_144832	MGYG000000255_4	85.849	3936	498	38	70339	74253	220441	224338	0.0	4128
uvig_557689	MGYG000000205_20	93.252	5735	362	15	8902	14631	9956	15670	0.0	8423
uvig_150971	MGYG000000087_1	92.742	3279	229	9	40564	43837	199351	196077	0.0	4728
uvig_221243	MGYG000000087_35	98.256	23392	394	9	10697	34083	29030	5648	0.0	40924
uvig_334996	MGYG000000233_5	92.527	5941	437	7	45178	51115	19249	25185	0.0	8504
uvig_417742	MGYG000000205_4	78.898	2014	395	23	73598	75595	57905	55906	0.0	1338
ivig_2065	MGYG000000255_2	91.426	2974	210	39	2230	5180	59480	56529	0.0	4037
uvig_567159	MGYG000001199_8	89.091	55	4	2	2872	2925	96485	96432	1.74e-08	67.6
uvig_12908	MGYG000000233_2	78.016	2561	443	86	490	3007	323829	321346	0.0	1500
uvig_293287	MGYG000001199_8	76.549	226	41	10	29493	29712	94815	94596	1.53e-22	113
uvig_88029	MGYG000000233_3	98.113	53	1	0	87173	87225	216583	216635	1.88e-16	93.5
uvig_1437	MGYG000000205_19	98.047	8348	159	4	43402	51747	13207	21552	0.0	14510
uvig_45508	MGYG000002628_1	72.039	726	188	13	37762	38479	3236	3954	2.72e-49	202
uvig_255432	MGYG000001199_43	76.818	1898	378	50	50759	52622	6495	4626	0.0	1011
