uvig_45508	MGYG000001365_86	99.122	33935	282	13	15489	49418	33154	67077	0.0	61001
uvig_435129	MGYG000001365_21	98.526	39627	521	44	1	39589	61591	101192	0.0	69883
uvig_567159	MGYG000001365_21	96.149	34095	1252	27	32251	66310	60099	94167	0.0	55631
uvig_12908	MGYG000001365_7	96.346	25176	905	12	53851	79015	57705	32534	0.0	41380
uvig_88029	MGYG000001365_58	96.381	9450	339	3	64534	73981	9256	18704	0.0	15553
uvig_293287	MGYG000001365_88	99.273	18285	123	10	33789	52069	89138	107416	0.0	33021
uvig_46447	MGYG000001365_83	99.425	14954	85	1	36228	51181	17103	2151	0.0	27137
uvig_321653	MGYG000001365_15	96.831	27109	821	24	1	27080	38652	65751	0.0	45268
uvig_142179	MGYG000000486_11	90.847	12816	1099	50	21788	34546	45951	33153	0.0	17101
uvig_65017	MGYG000000486_5	93.693	24926	1500	47	49679	74552	53598	28693	0.0	37255
uvig_65016	MGYG000001365_94	94.755	11992	589	25	20121	32102	60611	48650	0.0	18624
uvig_408249	MGYG000000486_32	92.640	4633	333	8	4878	9506	16975	12347	0.0	6660
uvig_461074	MGYG000002659_10	95.366	9732	451	0	16228	25959	8315	18046	0.0	15474
uvig_19097	MGYG000000591_15	97.145	9842	280	1	45	9886	28697	18857	0.0	16617
uvig_367552	MGYG000001365_23	85.977	1797	241	10	55964	57754	1	1792	0.0	1912
uvig_473993	MGYG000000591_3	96.355	30126	1053	33	9854	39953	63911	33805	0.0	49507
uvig_83128	MGYG000001365_7	96.369	7215	238	9	38548	45739	57705	50492	0.0	11851
uvig_474546	MGYG000001365_94	99.652	11785	36	4	93	11874	61245	49463	0.0	21531
uvig_309466	MGYG000000591_9	93.828	11503	648	48	21138	32624	50663	39207	0.0	17252
uvig_261126	MGYG000000591_46	95.608	9426	378	30	36203	45620	9448	51	0.0	15080
