uvig_371332	MGYG000004679_193	79.245	424	75	12	57447	57865	1	416	2.42e-73	283
uvig_253495	MGYG000002545_1	98.332	16008	247	9	35579	51572	1395949	1379948	0.0	28064
uvig_459064	MGYG000004340_5	86.143	5196	637	56	38611	43768	24456	29606	0.0	5529
uvig_50611	MGYG000000589_71	91.920	2042	139	17	1580	3599	1	2038	0.0	2833
uvig_425896	MGYG000002040_6	98.889	13323	148	0	53508	66830	26220	39542	0.0	23784
uvig_445848	MGYG000002545_1	98.970	10578	104	4	1	10574	1537004	1547580	0.0	18925
uvig_315570	MGYG000002545_1	96.871	14669	451	5	34116	48778	300485	285819	0.0	24539
uvig_464463	MGYG000002545_1	97.623	7741	184	0	10302	18042	175632	183372	0.0	13276
uvig_445358	MGYG000002545_1	98.271	7692	129	4	610	8299	2807670	2815359	0.0	13465
uvig_291689	MGYG000001255_12	99.535	20848	96	1	1	20848	20849	3	0.0	37960
uvig_294948	MGYG000002040_11	91.016	6745	498	71	44692	51419	71003	77656	0.0	8999
uvig_155528	MGYG000004336_87	98.021	7883	141	14	35886	43761	1592	9466	0.0	13679
uvig_139934	MGYG000002545_1	97.338	6837	180	2	613	7449	1623409	1630243	0.0	11616
uvig_367837	MGYG000001255_12	98.319	35459	498	55	28697	64124	35394	3	0.0	62089
uvig_331565	MGYG000002545_1	98.767	4865	47	3	1	4852	490960	486096	0.0	8639
uvig_462454	MGYG000002545_1	98.532	3406	49	1	1	3406	1718582	1715178	0.0	6011
uvig_229456	MGYG000001300_1	95.851	9979	403	6	3530	13506	947734	957703	0.0	16124
uvig_100104	MGYG000002545_1	98.726	4946	60	3	1	4946	1099075	1094133	0.0	8781
uvig_234856	MGYG000001255_12	81.261	14414	2487	155	300	14628	6457	20741	0.0	11457
uvig_312885	MGYG000002040_1	89.091	3465	333	30	2062	5492	24353	20900	0.0	4263
uvig_488038	MGYG000002545_1	96.812	7936	232	16	1	7926	359411	351487	0.0	13234
uvig_115730	MGYG000002545_1	96.104	4441	166	6	533	4968	879029	874591	0.0	7236
uvig_429777	MGYG000004336_61	97.463	4612	115	2	13047	17658	1244	5853	0.0	7867
uvig_426414	MGYG000002545_1	98.378	3144	49	1	13244	16385	1661429	1658286	0.0	5522
uvig_328454	MGYG000004336_101	96.650	3672	99	13	2531	6182	1265	4932	0.0	6078
uvig_419190	MGYG000002545_1	96.255	2991	111	1	673	3663	2305066	2308055	0.0	4902
uvig_298744	MGYG000002272_4	98.463	23233	330	21	1	23221	37440	60657	0.0	40900
uvig_824	MGYG000001300_8	95.112	7528	343	13	73290	80798	53399	60920	0.0	11839
uvig_153116	MGYG000002545_1	97.591	13450	311	11	11	13455	618985	632426	0.0	23030
uvig_144110	MGYG000002545_1	97.779	3873	83	3	6003	9875	333627	329758	0.0	6673
uvig_241908	MGYG000002545_1	98.147	10037	184	2	40980	51014	10037	1	0.0	17503
uvig_476984	MGYG000002545_1	98.582	12624	170	8	3227	15844	2540881	2553501	0.0	22312
uvig_255	MGYG000001255_12	96.912	22503	685	10	8942	31440	3	22499	0.0	37696
uvig_33095	MGYG000002545_1	98.300	4823	80	2	1	4822	1225230	1230051	0.0	8451
uvig_285662	MGYG000002545_1	94.819	7643	369	18	66	7702	2579718	2587339	0.0	11895
uvig_297123	MGYG000003675_44	95.637	7242	292	9	1	7224	56	7291	0.0	11601
uvig_244135	MGYG000002272_1	99.643	5044	18	0	13612	18655	437265	442308	0.0	9215
uvig_145550	MGYG000002619_1	90.958	20251	1730	88	12998	33188	183682	163473	0.0	27159
uvig_63711	MGYG000002545_1	97.873	6863	141	5	33329	40188	1461990	1468850	0.0	11860
uvig_399300	MGYG000002545_1	98.468	6920	97	5	39417	46327	2375386	2382305	0.0	12183
uvig_124784	MGYG000003166_10	91.180	4864	376	43	1339	6178	79050	74216	0.0	6556
uvig_554459	MGYG000001300_2	95.741	6480	251	12	8870	15331	95610	89138	0.0	10414
ivig_2065	MGYG000000195_2	84.436	1542	198	30	6096	7626	386697	385187	0.0	1480
uvig_417742	MGYG000003323_787	74.704	676	161	10	84050	84720	1868	1198	4.41e-76	292
uvig_45508	MGYG000002224_14	100.000	28	0	0	49385	49412	7987	8014	6.86e-04	52.8
uvig_567159	MGYG000004679_147	87.018	1348	167	8	22618	23961	1	1344	0.0	1513
uvig_12908	MGYG000004679_232	96.203	632	24	0	74608	75239	1404	2035	0.0	1035
uvig_255432	MGYG000003291_274	76.721	305	67	4	1633	1935	806	1108	1.57e-38	167
uvig_293287	MGYG000000039_7	93.750	48	1	2	28172	28218	98156	98110	2.21e-09	71.3
uvig_88029	MGYG000002619_2	76.447	1486	317	32	92234	93704	3672	2205	0.0	774
uvig_142179	MGYG000002545_1	80.241	1579	221	67	575	2128	579187	580699	0.0	1103
uvig_371332	MGYG000004679_193	79.245	424	75	12	57447	57865	1	416	2.42e-73	283
