uvig_333967	MGYG000000076_16	97.738	8266	186	1	14887	23152	94542	102806	0.0	14227
uvig_333967	MGYG000000076_16	97.768	4660	102	2	282	4940	86549	91207	0.0	8028
uvig_333967	MGYG000000076_16	99.216	3572	28	0	23928	27499	105473	109044	0.0	6442
uvig_333967	MGYG000000076_16	94.639	1772	84	6	11448	13208	91294	93065	0.0	2736
uvig_333967	MGYG000000076_16	98.459	1428	19	3	13496	14921	93062	94488	0.0	2512
uvig_333967	MGYG000000076_16	90.000	200	20	0	108213	108412	109009	109208	2.82e-66	259
uvig_333967	MGYG000000076_16	83.333	186	29	2	13292	13476	70797	70613	1.36e-39	171
uvig_333967	MGYG000000076_16	95.238	84	3	1	22108	22190	94488	94571	6.41e-28	132
uvig_333967	MGYG000000076_16	98.387	62	1	0	11181	11242	91236	91297	3.01e-21	110
uvig_333967	MGYG000000245_16	97.325	5607	147	3	18021	23625	27390	21785	0.0	9520
uvig_333967	MGYG000000245_16	98.340	4577	73	2	3423	7999	39234	34661	0.0	8028
uvig_333967	MGYG000000245_16	98.067	3879	70	2	23618	27496	21691	17818	0.0	6743
uvig_333967	MGYG000000245_16	96.807	3101	98	1	14887	17987	30472	27373	0.0	5177
uvig_333967	MGYG000000245_16	92.196	3229	237	7	190	3417	42541	39327	0.0	4553
uvig_333967	MGYG000000245_16	97.343	2597	61	8	7987	10579	34628	32036	0.0	4407
uvig_333967	MGYG000000245_16	92.582	1402	103	1	13521	14921	31927	30526	0.0	2012
uvig_333967	MGYG000000245_16	82.836	536	83	7	7269	7801	32585	32056	3.33e-130	472
uvig_333967	MGYG000000245_16	81.481	513	86	8	10030	10536	35391	34882	2.05e-112	412
uvig_333967	MGYG000000245_16	84.409	186	27	2	13292	13476	50637	50821	6.28e-43	182
uvig_333967	MGYG000000245_16	92.473	93	6	1	22108	22199	30526	30434	6.41e-28	132
uvig_333967	MGYG000000245_16	89.247	93	9	1	22099	22190	46107	46199	6.46e-23	115
uvig_333967	MGYG000000546_3	95.550	4742	200	3	190	4920	27594	22853	0.0	7577
uvig_333967	MGYG000000546_3	91.286	5279	430	10	16714	21965	11430	6155	0.0	7173
uvig_333967	MGYG000000546_3	94.085	1775	104	1	14887	16661	13225	11452	0.0	2695
uvig_333967	MGYG000000546_3	97.111	1592	46	0	25908	27499	1846	255	0.0	2686
uvig_333967	MGYG000000546_3	93.248	1481	99	1	13442	14921	14759	13279	0.0	2180
uvig_333967	MGYG000000546_3	99.066	1178	7	2	12152	13325	15932	14755	0.0	2111
uvig_333967	MGYG000000546_3	95.623	1188	52	0	21965	23152	5816	4629	0.0	1906
uvig_333967	MGYG000000546_3	84.355	1860	245	30	9265	11101	18558	16722	0.0	1781
uvig_333967	MGYG000000546_3	76.230	2562	546	52	5276	7810	22501	19976	0.0	1299
uvig_333967	MGYG000000546_3	99.686	637	2	0	11102	11738	16648	16012	0.0	1166
uvig_333967	MGYG000000546_3	93.426	289	19	0	23928	24216	2137	1849	2.03e-117	429
uvig_333967	MGYG000000546_3	80.855	491	84	7	7293	7778	17772	17287	7.46e-102	377
uvig_333967	MGYG000000546_3	93.500	200	13	0	108213	108412	290	91	5.98e-78	298
uvig_333967	MGYG000000546_3	92.473	93	6	1	22108	22199	13279	13187	6.41e-28	132
uvig_333967	MGYG000000546_3	98.649	74	1	0	11885	11958	16021	15948	6.41e-28	132
