uvig_429290	MGYG000002412_16	95.578	28717	1209	42	52410	81083	305240	333938	0.0	45938
uvig_70434	MGYG000000272_56	98.421	12543	184	14	64130	76666	18461	5927	0.0	22053
uvig_574592	MGYG000002960_14	94.416	8882	459	21	134230	143081	3595	12469	0.0	13620
uvig_596511	MGYG000001763_48	96.887	6618	201	3	2824	9438	6807	192	0.0	11075
uvig_232021	MGYG000002293_2	94.633	21315	1097	26	1	21292	154350	175640	0.0	32980
uvig_93117	MGYG000003763_5	96.175	5882	223	2	66774	72654	12016	17896	0.0	9614
uvig_344660	MGYG000002293_21	98.196	6983	109	4	41991	48956	30061	23079	0.0	12181
uvig_574594	MGYG000002603_9	96.720	6586	194	7	19549	26114	109862	103279	0.0	10946
uvig_236504	MGYG000003697_1	97.037	6210	159	3	18339	24548	97709	91525	0.0	10425
uvig_203490	MGYG000002412_6	97.549	10323	241	5	23508	33826	64516	54202	0.0	17651
uvig_344439	MGYG000002603_31	97.493	7300	183	0	1	7300	9432	2133	0.0	12467
uvig_321698	MGYG000002834_55	96.816	6155	189	7	7028	13178	188	6339	0.0	10274
uvig_216777	MGYG000002293_4	97.774	16891	341	6	51373	68242	20331	3455	0.0	29076
uvig_234321	MGYG000000272_33	94.544	1503	82	0	128983	130485	15359	16861	0.0	2322
uvig_385641	MGYG000000272_82	98.048	1383	27	0	30836	32218	9599	10981	0.0	2405
uvig_452546	MGYG000000644_47	99.034	6006	57	1	53794	59799	1458	7462	0.0	10768
uvig_342089	MGYG000002603_8	91.856	4961	370	27	3059	7999	19337	24283	0.0	6892
uvig_139489	MGYG000002293_49	96.712	6783	210	11	71053	77825	9480	2701	0.0	11278
uvig_125485	MGYG000000553_19	89.185	3634	356	23	53	3669	27911	31524	0.0	4499
uvig_51285	MGYG000002293_1	97.826	8876	182	9	58324	67191	58621	49749	0.0	15311
